,from_province,to_province,time,quantity,from_lat,to_lat,from_lon,to_lon
22028,福建,内蒙古自治区,2020-01-28,7.367533199999999,42.884404999999994,25.331046666666666,115.49102333333333,118.52745833333334
22029,福建,内蒙古自治区,2020-01-29,16.390317600000003,41.906567272727266,25.826192727272733,112.53024545454547,119.21037999999999
22030,福建,内蒙古自治区,2020-01-30,16.723940399999996,43.09122230769231,25.544366153846155,114.45339230769231,118.49805076923076
22031,福建,内蒙古自治区,2020-01-31,10.9700568,42.85319777777777,25.723795555555554,113.21196777777779,119.02774666666667
22032,福建,内蒙古自治区,2020-02-01,12.467293199999997,43.86840099999999,25.104326,116.06501299999998,118.512887
22033,福建,内蒙古自治区,2020-02-02,18.4256856,43.91939066666667,25.884816666666673,115.64041399999999,119.20333466666666
22034,福建,北京,2020-01-01,304.10691840000004,40.45678,25.606125000000002,117.12141000000001,119.01866
22035,福建,北京,2020-01-02,521.6225039999999,40.45678,25.606125000000002,117.12141000000001,119.01866
22036,福建,北京,2020-01-03,629.0725032,40.45678,25.606125000000002,117.12141000000001,119.01866
22037,福建,北京,2020-01-04,644.6415456,40.45678,25.606125000000002,117.12141000000001,119.01866
22038,福建,北京,2020-01-05,591.788592,40.45678,25.606125000000002,117.12141000000001,119.01866
22039,福建,北京,2020-01-06,675.6984035999999,40.45678,25.606125000000002,117.12141000000001,119.01866
22040,福建,北京,2020-01-07,697.6869876,40.45678,25.606125000000002,117.12141000000001,119.01866
22041,福建,北京,2020-01-08,789.48513,40.45678,25.606125000000002,117.12141000000001,119.01866
22042,福建,北京,2020-01-09,861.0601644000001,40.45678,25.606125000000002,117.12141000000001,119.01866
22043,福建,北京,2020-01-10,636.7789728,40.45678,25.606125000000002,117.12141000000001,119.01866
22044,福建,北京,2020-01-11,666.9540972,40.45678,25.606125000000002,117.12141000000001,119.01866
22045,福建,北京,2020-01-12,607.5792180000001,40.45678,25.606125000000002,117.12141000000001,119.01866
22046,福建,北京,2020-01-13,643.691772,40.45678,25.606125000000002,117.12141000000001,119.01866
22047,福建,北京,2020-01-14,586.8910728,40.45678,25.606125000000002,117.12141000000001,119.01866
22048,福建,北京,2020-01-15,644.736348,40.45678,25.606125000000002,117.12141000000001,119.01866
22049,福建,北京,2020-01-16,652.3578,40.45678,25.606125000000002,117.12141000000001,119.01866
22050,福建,北京,2020-01-17,694.5352128,40.45678,25.606125000000002,117.12141000000001,119.01866
22051,福建,北京,2020-01-18,784.297566,40.45678,25.606125000000002,117.12141000000001,119.01866
22052,福建,北京,2020-01-19,829.9107071999999,40.45678,25.606125000000002,117.12141000000001,119.01866
22053,福建,北京,2020-01-20,452.10687839999997,40.45678,24.72286,117.12141000000001,118.24722
22054,福建,北京,2020-01-25,154.217034,40.45678,26.489390000000004,117.12141000000001,119.7901
22055,福建,北京,2020-01-26,132.5808,40.45678,26.489390000000004,117.12141000000001,119.7901
22056,福建,北京,2020-01-27,106.3843308,40.45678,26.489390000000004,117.12141000000001,119.7901
22057,福建,北京,2020-01-28,60.854490000000006,40.45678,26.489390000000004,117.12141000000001,119.7901
22058,福建,北京,2020-01-29,47.154182399999996,40.45678,26.489390000000004,117.12141000000001,119.7901
22059,福建,北京,2020-01-30,35.33706,40.45678,26.489390000000004,117.12141000000001,119.7901
22060,福建,北京,2020-02-01,23.564552399999997,40.45678,26.489390000000004,117.12141000000001,119.7901
22061,福建,北京,2020-02-02,28.800651600000002,40.45678,24.72286,117.12141000000001,118.24722
22062,福建,吉林,2020-01-01,46.31430960000001,43.96095428571429,25.08176428571429,126.17126785714285,118.56077499999999
22063,福建,吉林,2020-01-02,74.92717079999998,43.849164615384616,25.092758461538462,126.25334307692307,118.58708
22064,福建,吉林,2020-01-03,108.459486,43.96282799999999,25.208082000000008,126.38385333333332,118.71591866666664
22065,福建,吉林,2020-01-04,77.6678868,43.750329230769225,25.413746153846162,126.53325230769231,118.71719923076921
22066,福建,吉林,2020-01-05,120.27469680000002,43.81308285714285,25.227090000000008,126.26204785714286,118.6250657142857
22067,福建,吉林,2020-01-06,96.7119912,43.76807916666666,25.432370000000002,126.30672249999998,118.62869916666665
22068,福建,吉林,2020-01-07,107.1118404,44.02098687499999,25.542946250000007,126.10019937499999,118.94941312499998
22069,福建,吉林,2020-01-08,124.5297564,43.54691461538461,25.38467538461539,126.49912923076923,118.82483538461537
22070,福建,吉林,2020-01-09,94.76232119999999,43.45815166666666,25.123583333333332,126.61088083333333,118.61540166666667
22071,福建,吉林,2020-01-10,62.93152440000001,43.287541,25.1812,126.411079,118.579761
22072,福建,吉林,2020-01-11,152.52572159999997,43.79849538461538,25.63630615384616,126.45929769230769,119.06181230769229
22073,福建,吉林,2020-01-12,127.66439160000002,44.096674615384615,25.290303076923085,126.0036623076923,118.74179384615384
22074,福建,吉林,2020-01-13,132.4444932,43.878746249999985,25.555559375,126.34642312499999,118.74152874999999
22075,福建,吉林,2020-01-14,118.4490216,43.847938571428564,25.51424714285714,126.41311714285713,118.92389357142856
22076,福建,吉林,2020-01-15,96.1044912,44.135615294117635,25.3472805882353,126.19000999999999,118.81842588235293
22077,福建,吉林,2020-01-16,126.64042200000002,44.026345,25.495898125000004,126.21332000000001,118.93594312500001
22078,福建,吉林,2020-01-17,97.5706884,43.78307199999999,25.377100000000002,126.74929499999999,118.86336000000001
22079,福建,吉林,2020-01-18,150.70743359999994,44.0143755,25.48993550000001,126.13868299999999,118.87454950000001
22080,福建,吉林,2020-01-19,120.6465192,44.168255882352945,25.3867105882353,126.3100505882353,118.8931176470588
22081,福建,吉林,2020-01-20,135.85909679999997,43.909980499999996,25.369648500000007,126.1562185,118.77803949999998
22082,福建,吉林,2020-01-21,125.1836532,43.731527647058826,25.3492105882353,126.21865764705883,118.80664117647059
22083,福建,吉林,2020-01-22,111.4056504,43.6047111764706,25.666407058823534,126.42160529411764,118.93113941176468
22084,福建,吉林,2020-01-23,113.9230656,43.927122941176464,25.30537352941177,126.5100088235294,118.68956705882351
22085,福建,吉林,2020-01-24,77.9016852,43.978016,25.234377333333335,126.47551266666665,118.57388933333333
22086,福建,吉林,2020-01-25,56.51408880000001,43.84823,25.45737263157896,126.38564315789472,118.85264894736842
22087,福建,吉林,2020-01-26,14.636926799999998,44.26171818181819,25.911496363636367,126.14721909090909,119.26737545454544
22088,福建,吉林,2020-01-27,22.396435200000003,43.590592,25.45819533333334,126.32444866666665,118.42909
22089,福建,吉林,2020-01-28,39.1149324,43.47087916666666,25.168871666666675,126.16115583333332,118.58006583333332
22090,福建,吉林,2020-01-29,42.72571800000001,43.77340785714285,25.357517142857148,126.08185571428571,118.75292785714284
22091,福建,吉林,2020-01-30,47.60457479999999,43.869775000000004,25.202976875000004,126.1346175,118.53964812499999
22092,福建,吉林,2020-01-31,39.716179200000006,43.47852875000001,25.32623125000001,126.188750625,118.73151062499998
22093,福建,吉林,2020-02-01,44.95976280000001,43.899169333333326,25.267516000000004,126.22071133333333,118.54472866666666
22094,福建,吉林,2020-02-02,28.840957200000002,43.69792923076924,25.406336923076932,126.20817000000001,118.79182846153846
22095,福建,四川,2020-01-01,248.1506603999999,30.440619148936158,25.67372978723404,105.53791042553189,118.91808425531919
22096,福建,四川,2020-01-02,458.4787596000001,30.432498965517222,25.64848827586207,105.36317206896548,118.95620258620697
22097,福建,四川,2020-01-03,607.8243563999999,30.410194642857125,25.596529642857142,105.35665589285712,118.88061821428576
22098,福建,四川,2020-01-04,617.1209532000004,30.578157454545433,25.654913818181818,105.58989999999999,118.89672236363641
22099,福建,四川,2020-01-05,537.7801571999998,30.50123852459015,25.654631147540982,105.26784606557375,118.95979196721319
22100,福建,四川,2020-01-06,503.0984844,30.504837592592573,25.62141759259259,105.48375666666664,118.94582240740746
22101,福建,四川,2020-01-07,555.9983856000003,30.51573767857141,25.60142035714286,105.39039964285712,119.0110201785715
22102,福建,四川,2020-01-08,611.8319448000002,30.434856874999983,25.539735208333326,105.22303020833333,118.96014437500008
22103,福建,四川,2020-01-09,736.0517303999999,30.530158653846136,25.586319999999997,105.37830846153847,118.94646942307696
22104,福建,四川,2020-01-10,537.447312,30.582707599999985,25.575614799999993,105.46165019999998,118.98772940000006
22105,福建,四川,2020-01-11,452.60732879999995,30.349772553191475,25.58694553191489,105.25431319148935,118.91799085106386
22106,福建,四川,2020-01-12,459.3324672,30.517017999999975,25.648244599999988,105.51091099999996,119.03742420000005
22107,福建,四川,2020-01-13,482.1160499999999,30.485029199999985,25.624583199999996,105.4071342,119.00911960000006
22108,福建,四川,2020-01-14,497.5114931999998,30.82078530612243,25.66942836734693,105.59580020408158,118.96169795918372
22109,福建,四川,2020-01-15,546.2209728000001,30.484113111111093,25.61555377777777,105.38331799999999,119.05126933333337
22110,福建,四川,2020-01-16,566.8642115999999,30.76221775510203,25.746190408163258,105.40996081632652,119.11480102040821
22111,福建,四川,2020-01-17,584.3364623999998,30.325752040816305,25.71710795918366,105.28105081632651,119.07496755102046
22112,福建,四川,2020-01-18,641.1303899999997,30.426799148936148,25.725996595744668,105.34706999999997,119.09082744680853
22113,福建,四川,2020-01-19,728.7499368000001,30.59554829787232,25.658031702127655,105.52555978723399,119.07784191489367
22114,福建,四川,2020-01-20,768.9965364000001,30.251487999999988,25.780022666666646,105.0872211111111,119.13557800000001
22115,福建,四川,2020-01-21,741.9751308000001,30.504275918367327,25.761753061224482,105.4544732653061,119.14167061224495
22116,福建,四川,2020-01-22,704.9925720000001,30.484174489795898,25.70648775510203,105.42801632653058,119.06128530612251
22117,福建,四川,2020-01-23,512.2568628000001,30.764633333333332,25.72952692307691,105.6602197435897,119.10475282051287
22118,福建,四川,2020-01-24,499.7895047999999,30.690157058823523,25.69799970588234,105.68792794117644,119.1047729411765
22119,福建,四川,2020-01-25,269.0026524,30.762297692307676,25.682444102564094,105.82389666666663,118.94904564102566
22120,福建,四川,2020-01-26,165.9371184,30.218753124999992,25.703770937499996,105.3595925,119.02309000000001
22121,福建,四川,2020-01-27,396.00443160000003,30.63222699999999,25.563887499999986,105.70456649999997,118.89292600000006
22122,福建,四川,2020-01-28,716.8499675999999,30.65357673913042,25.594349565217385,105.7248819565217,118.89194326086962
22123,福建,四川,2020-01-29,1269.5157216,30.6943851785714,25.676129107142852,105.8283528571428,118.93475232142862
22124,福建,四川,2020-01-30,1624.9720068000001,30.562834126984104,25.583054761904762,105.5988901587301,118.83278825396829
22125,福建,四川,2020-01-31,1838.0661588000003,30.636572647058802,25.595721323529418,105.66974735294112,118.78846764705887
22126,福建,四川,2020-02-01,1278.1662300000007,30.75121712328765,25.680184931506858,105.74417315068489,118.75279931506851
22127,福建,四川,2020-02-02,1677.8693159999996,30.685176756756736,25.683138918918928,105.73138432432428,118.79292054054056
22128,福建,天津,2020-01-01,76.4146548,40.045770000000005,24.72286,117.82478,118.24722
22129,福建,天津,2020-01-02,115.43472,40.045770000000005,24.72286,117.82478,118.24722
22130,福建,天津,2020-01-03,252.1776888,40.045770000000005,25.10723,117.82478,118.58159
22131,福建,天津,2020-01-04,237.554532,40.045770000000005,25.10723,117.82478,118.58159
22132,福建,天津,2020-01-05,257.22684,40.045770000000005,25.56795,117.82477999999999,118.98442666666666
