,day,province,susceptics,exposed,infected,recover,from_lat,from_lon
787018,51.0,广东,113457873.476,1200.409,610.766,315.349,23.33513857142857,114.03101857142859
787716,51.0,广西,49259589.273,232.023,117.92,60.784,,
787717,51.0,新疆,24869945.925,30.712,15.48,7.883,,
787718,51.0,江苏,80508809.629,672.089,341.855,176.428,33.117227692307694,119.85052999999999
788425,51.0,江西,46477509.197,1406.01,715.402,369.391,28.422473636363634,116.2816772727273
789056,51.0,河北,75559370.254,355.7,180.814,93.232,39.43456181818181,116.94264636363637
789785,51.0,河南,96043905.64,3439.872,1750.483,904.005,34.62354470588235,114.39410823529411
790591,51.0,浙江,57369038.474,542.859,276.14,142.527,30.10409363636364,120.86088727272727
791181,51.0,海南,9339851.856,83.677,42.535,21.932,19.191874285714285,110.12555857142857
791949,51.0,湖北,53759841.645,2851397.751,1606212.51,952648.094,31.060170000000003,113.48653125000003
792745,51.0,湖南,68984901.378,2877.852,1464.476,756.295,28.16187230769231,112.56216384615384
793387,51.0,甘肃,26369905.66,53.439,27.046,13.856,37.30401,103.87728333333332
794247,51.0,福建,39409247.046,425.027,216.261,111.666,26.142049999999998,118.73027333333334
794842,51.0,西藏,3439473.55,297.206,151.197,78.047,,
794843,51.0,贵州,35999699.603,169.665,86.253,44.479,27.496083333333335,107.00552
795371,51.0,辽宁,43589927.046,41.256,20.933,10.765,41.50919357142857,123.15024785714284
796146,51.0,重庆,31016827.835,1790.45,911.152,470.563,31.947670000000002,109.8788
796149,51.0,陕西,38638912.502,613.881,312.346,161.272,35.282599000000005,109.596947
796944,51.0,青海,6029407.893,334.206,170.071,87.83,36.88553,102.31702999999999
797018,51.0,黑龙江,37729900.427,56.225,28.594,14.753,47.34939249999999,130.2335575
797836,52.0,上海,24239035.175,544.077,277.248,143.5,31.6229,121.54409
797840,52.0,云南,48299735.53,149.17,75.988,39.312,25.904379999999996,102.30507500000002
798512,52.0,内蒙古,25339244.28,426.158,217.161,112.4,,
798513,52.0,北京,21538752.986,703.171,358.347,185.496,40.45678,117.12141000000001
798516,52.0,吉林,27039989.013,6.42,3.097,1.47,43.973112500000006,126.18114
799215,52.0,四川,83408684.993,741.825,377.8,195.383,30.53237777777778,105.2965627777778
800088,52.0,天津,15599768.737,130.441,66.447,34.375,40.045770000000005,117.82478
800092,52.0,宁夏,6878763.845,697.039,355.231,183.884,,
800093,52.0,安徽,63237754.11,1266.527,645.358,334.004,32.297855625000004,117.78378999999998
800798,52.0,山东,100469382.545,348.285,177.404,91.766,36.72984058823529,118.55807705882354
801571,52.0,山西,37179862.126,77.84,39.594,20.439,37.94250727272727,113.0517218181818
802361,52.0,广东,113457326.125,1507.678,768.394,397.802,23.33513857142857,114.03101857142859
803059,52.0,广西,49259483.372,291.52,148.406,76.703,,
803060,52.0,新疆,24869931.807,38.688,19.533,9.972,,
803061,52.0,江苏,80508503.094,844.206,430.122,222.578,33.117227692307694,119.85052999999999
803768,52.0,江西,46476868.125,1765.88,900.025,465.97,28.422473636363634,116.2816772727273
804399,52.0,河北,75559207.934,446.881,227.544,117.642,39.43456181818181,116.94264636363637
805128,52.0,河南,96042337.399,4320.139,2202.142,1140.32,34.62354470588235,114.39410823529411
805934,52.0,浙江,57368790.895,681.866,347.433,179.806,30.10409363636364,120.86088727272727
806524,52.0,海南,9339813.671,105.127,53.528,27.674,19.191874285714285,110.12555857142857
807292,52.0,湖北,52592295.864,3448663.982,1959653.371,1169486.783,31.060170000000003,113.48653125000003
808088,52.0,湖南,68983589.361,3614.298,1842.342,953.999,28.16187230769231,112.56216384615384
808730,52.0,甘肃,26369881.18,67.231,34.082,17.507,37.30401,103.87728333333332
809590,52.0,福建,39409053.253,533.815,272.071,140.861,26.142049999999998,118.73027333333334
810185,52.0,西藏,3439338.021,373.294,190.227,98.458,,
810186,52.0,贵州,35999622.183,213.152,108.542,56.123,27.496083333333335,107.00552
810714,52.0,辽宁,43589908.19,51.861,26.358,13.591,41.50919357142857,123.15024785714284
811489,52.0,重庆,31016011.597,2248.598,1146.236,593.568,31.947670000000002,109.8788
811492,52.0,陕西,38638632.594,771.013,392.955,203.438,35.282599000000005,109.596947
812287,52.0,青海,6029255.531,419.727,213.953,110.789,36.88553,102.31702999999999
812361,52.0,黑龙江,37729874.779,70.628,35.979,18.614,47.34939249999999,130.2335575
813179,53.0,上海,24238787.443,682.994,348.635,180.928,31.6229,121.54409
813183,53.0,云南,48299667.589,187.277,95.564,49.57,25.904379999999996,102.30507500000002
813855,53.0,内蒙古,25339050.239,534.968,273.076,141.717,,
813856,53.0,北京,21538432.838,882.685,450.604,233.873,40.45678,117.12141000000001
813859,53.0,吉林,27039985.952,8.197,3.962,1.888,43.973112500000006,126.18114
814558,53.0,四川,83408347.048,931.404,475.162,246.386,30.53237777777778,105.2965627777778
815431,53.0,天津,15599709.325,163.765,83.565,43.345,40.045770000000005,117.82478
815435,53.0,宁夏,6878446.505,874.972,446.683,231.84,,
815436,53.0,安徽,63237177.4,1589.932,811.541,421.128,32.297855625000004,117.78378999999998
816141,53.0,山东,100469223.901,437.272,223.111,115.716,36.72984058823529,118.55807705882354
816914,53.0,山西,37179826.627,97.771,49.817,25.785,37.94250727272727,113.0517218181818
817704,53.0,广东,113456639.73,1892.538,966.197,501.536,23.33513857142857,114.03101857142859
818402,53.0,广西,49259350.519,366.069,186.675,96.738,,
818403,53.0,新疆,24869914.047,48.71,24.634,12.609,,
818404,53.0,江苏,80508118.652,1059.807,540.897,280.645,33.117227692307694,119.85052999999999
819111,53.0,江西,46476064.218,2216.611,1131.698,587.473,28.422473636363634,116.2816772727273
819742,53.0,河北,75559004.317,561.122,286.202,148.36,39.43456181818181,116.94264636363637
820471,53.0,河南,96040370.902,5422.608,2768.881,1437.609,34.62354470588235,114.39410823529411
821277,53.0,浙江,57368480.398,855.99,436.903,226.709,30.10409363636364,120.86088727272727
821867,53.0,海南,9339765.771,132.001,67.327,34.901,19.191874285714285,110.12555857142857
822635,53.0,湖北,51198772.26,4152454.79,2384832.962,1434039.988,31.060170000000003,113.48653125000003
823431,53.0,湖南,68981944.159,4536.64,2316.485,1202.715,28.16187230769231,112.56216384615384
824073,53.0,甘肃,26369850.428,84.537,42.927,22.108,37.30401,103.87728333333332
824933,53.0,福建,39408810.233,670.071,342.105,177.591,26.142049999999998,118.73027333333334
825528,53.0,西藏,3439168.061,468.595,239.205,124.139,,
825529,53.0,贵州,35999525.069,267.637,136.519,70.776,27.496083333333335,107.00552
826057,53.0,辽宁,43589884.521,65.157,33.172,17.149,41.50919357142857,123.15024785714284
826832,53.0,重庆,31014988.094,2822.382,1441.214,748.31,31.947670000000002,109.8788
826835,53.0,陕西,38638281.582,967.821,494.109,256.487,35.282599000000005,109.596947
827630,53.0,青海,6029064.477,526.835,269.015,139.673,36.88553,102.31702999999999
827704,53.0,黑龙江,37729842.611,88.671,45.247,23.471,47.34939249999999,130.2335575
828522,54.0,上海,24238476.962,856.876,438.168,227.994,31.6229,121.54409
828526,54.0,云南,48299582.428,234.982,120.118,62.471,25.904379999999996,102.30507500000002
829198,54.0,内蒙古,25338807.05,671.164,343.204,178.582,,
829199,54.0,北京,21538031.612,1107.374,566.31,294.705,40.45678,117.12141000000001
829202,54.0,吉林,27039982.05,10.459,5.067,2.423,43.973112500000006,126.18114
829901,54.0,四川,83407923.423,1168.749,597.296,310.532,30.53237777777778,105.2965627777778
830774,54.0,天津,15599634.856,205.481,105.036,54.626,40.045770000000005,117.82478
830778,54.0,宁夏,6878048.814,1097.668,561.375,292.142,,
830779,54.0,安徽,63236454.603,1994.743,1019.969,530.686,32.297855625000004,117.78378999999998
831484,54.0,山东,100469025.046,548.673,280.446,145.836,36.72984058823529,118.55807705882354
832257,54.0,山西,37179782.109,122.735,62.646,32.51,37.94250727272727,113.0517218181818
833047,54.0,广东,113455779.52,2374.24,1214.268,631.972,23.33513857142857,114.03101857142859
833745,54.0,广西,49259183.96,459.414,234.687,121.939,,
833746,54.0,新疆,24869891.721,61.294,31.05,15.935,,
833747,54.0,江苏,80507636.809,1329.689,679.837,353.666,33.117227692307694,119.85052999999999
834454,54.0,江西,46475056.762,2780.744,1422.241,740.253,28.422473636363634,116.2816772727273
835085,54.0,河北,75558749.058,704.156,359.789,186.997,39.43456181818181,116.94264636363637
835814,54.0,河南,96037906.602,6802.386,3479.603,1811.408,34.62354470588235,114.39410823529411
836620,54.0,浙江,57368091.244,1073.946,549.119,285.691,30.10409363636364,120.86088727272727
837210,54.0,海南,9339705.723,165.649,84.638,43.99,19.191874285714285,110.12555857142857
837978,54.0,湖北,49547835.416,4972900.676,2893371.47,1755992.438,31.060170000000003,113.48653125000003
838774,54.0,湖南,68979882.492,5690.98,2911.088,1515.44,28.16187230769231,112.56216384615384
839416,54.0,甘肃,26369811.82,106.237,54.04,27.903,37.30401,103.87728333333332
840276,54.0,福建,39408505.678,840.612,429.935,223.775,26.142049999999998,118.73027333333334
840871,54.0,西藏,3438955.062,587.875,300.631,156.432,,
840872,54.0,贵州,35999403.327,335.851,171.616,89.206,27.496083333333335,107.00552
841400,54.0,辽宁,43589854.832,81.815,41.726,21.627,41.50919357142857,123.15024785714284
842175,54.0,重庆,31013705.529,3540.47,1811.127,942.874,31.947670000000002,109.8788
842178,54.0,陕西,38637841.689,1214.151,620.968,323.192,35.282599000000005,109.596947
842973,54.0,青海,6028825.063,660.882,338.065,175.99,36.88553,102.31702999999999
843047,54.0,黑龙江,37729802.29,111.258,56.873,29.579,47.34939249999999,130.2335575
843865,55.0,上海,24238088.108,1074.355,550.391,287.147,31.6229,121.54409
843869,55.0,云南,48299475.758,294.656,150.899,78.687,25.904379999999996,102.30507500000002
844541,55.0,内蒙古,25338502.472,841.509,431.104,224.915,,
844542,55.0,北京,21537529.123,1388.388,711.333,371.156,40.45678,117.12141000000001
844545,55.0,吉林,27039977.08,13.338,6.475,3.107,43.973112500000006,126.18114
845244,55.0,四川,83407392.757,1465.665,750.411,391.167,30.53237777777778,105.2965627777778
846117,55.0,天津,15599541.577,257.664,131.953,68.806,40.045770000000005,117.82478
846121,55.0,宁夏,6877550.776,1376.173,705.123,367.928,,
846122,55.0,安徽,63235549.336,2501.061,1281.222,668.382,32.297855625000004,117.78378999999998
846827,55.0,山东,100468775.955,688.029,352.32,183.696,36.72984058823529,118.55807705882354
847600,55.0,山西,37179726.319,153.978,78.736,40.967,37.94250727272727,113.0517218181818
848390,55.0,广东,113454702.221,2976.691,1525.19,795.898,23.33513857142857,114.03101857142859
849088,55.0,广西,49258975.285,576.206,294.888,153.621,,
849089,55.0,新疆,24869863.672,77.084,39.117,20.127,,
849090,55.0,江苏,80507033.3,1667.259,853.997,445.444,33.117227692307694,119.85052999999999
849797,55.0,江西,46473795.094,3486.264,1786.387,932.255,28.422473636363634,116.2816772727273
850428,55.0,河北,75558429.279,883.104,452.048,235.569,39.43456181818181,116.94264636363637
851157,55.0,河南,96034820.625,8527.887,4370.334,2281.154,34.62354470588235,114.39410823529411
851963,55.0,浙江,57367603.84,1346.561,689.777,359.822,30.10409363636364,120.86088727272727
852553,55.0,海南,9339630.496,207.746,106.342,55.416,19.191874285714285,110.12555857142857
853321,55.0,湖北,47609442.4,5916713.556,3497346.457,2146597.587,31.060170000000003,113.48653125000003
854117,55.0,湖南,68977300.728,7134.547,3656.287,1908.437,28.16187230769231,112.56216384615384
854759,55.0,甘肃,26369763.382,133.428,67.992,35.198,37.30401,103.87728333333332
855619,55.0,福建,39408124.269,1053.899,540.016,281.816,26.142049999999998,118.73027333333334
856214,55.0,西藏,3438688.312,737.05,377.621,197.017,,
856215,55.0,贵州,35999250.817,421.191,215.618,112.374,27.496083333333335,107.00552
856743,55.0,辽宁,43589817.615,102.669,52.456,27.26,41.50919357142857,123.15024785714284
857518,55.0,重庆,31012099.451,4438.455,2274.719,1187.376,31.947670000000002,109.8788
857521,55.0,陕西,38637290.785,1522.225,779.968,407.023,35.282599000000005,109.596947
858316,55.0,青海,6028525.256,828.513,424.602,221.629,36.88553,102.31702999999999
858390,55.0,黑龙江,37729751.785,139.512,71.447,37.257,47.34939249999999,130.2335575
859208,56.0,上海,24237601.458,1346.133,690.959,361.45,31.6229,121.54409
859212,56.0,云南,48299342.244,369.239,189.458,99.059,25.904379999999996,102.30507500000002
859884,56.0,内蒙古,25338121.293,1054.386,541.207,283.114,,
859885,56.0,北京,21536900.281,1739.552,892.98,467.186,40.45678,117.12141000000001
859888,56.0,吉林,27039970.753,16.998,8.268,3.981,43.973112500000006,126.18114
860587,56.0,四川,83406728.491,1836.798,942.238,492.473,30.53237777777778,105.2965627777778
861460,56.0,天津,15599424.823,322.885,165.672,86.62,40.045770000000005,117.82478
861464,56.0,宁夏,6876927.544,1724.171,885.166,463.119,,
861465,56.0,安徽,63234416.374,3133.81,1608.469,841.346,32.297855625000004,117.78378999999998
862170,56.0,山东,100468464.17,862.208,442.363,231.259,36.72984058823529,118.55807705882354
862943,56.0,山西,37179656.452,193.049,98.902,51.596,37.94250727272727,113.0517218181818
863733,56.0,广东,113453354.048,3729.526,1914.627,1001.799,23.33513857142857,114.03101857142859
864431,56.0,广西,49258714.037,722.213,370.319,193.431,,
864432,56.0,新疆,24869828.458,96.882,49.253,25.408,,
864433,56.0,江苏,80506277.965,2089.143,1072.159,560.733,33.117227692307694,119.85052999999999
865140,56.0,江西,46472216.246,4367.859,2242.478,1173.417,28.422473636363634,116.2816772727273
865771,56.0,河北,75558028.963,1106.799,567.643,296.595,39.43456181818181,116.94264636363637
866500,56.0,河南,96030959.032,10683.902,5485.916,2871.15,34.62354470588235,114.39410823529411
867306,56.0,浙江,57366993.832,1687.256,865.969,452.942,30.10409363636364,120.86088727272727
867896,56.0,海南,9339536.325,260.368,133.535,69.772,19.191874285714285,110.12555857142857
868664,56.0,湖北,45358083.593,6984729.652,4208547.397,2618739.358,31.060170000000003,113.48653125000003
869460,56.0,湖南,68974070.092,8938.274,4589.598,2402.036,28.16187230769231,112.56216384615384
870102,56.0,甘肃,26369702.653,167.472,85.498,44.377,37.30401,103.87728333333332
870962,56.0,福建,39407646.965,1320.423,677.894,354.718,26.142049999999998,118.73027333333334
871557,56.0,西藏,3438354.501,923.451,474.052,247.996,,
871558,56.0,贵州,35999059.902,527.868,270.748,141.483,27.496083333333335,107.00552
872086,56.0,辽宁,43589770.995,128.756,65.908,34.342,41.50919357142857,123.15024785714284
872861,56.0,重庆,31010089.775,5560.439,2855.322,1494.463,31.947670000000002,109.8788
872864,56.0,陕西,38636601.369,1907.196,979.117,512.318,35.282599000000005,109.596947
873659,56.0,青海,6028150.105,1037.961,532.984,278.95,36.88553,102.31702999999999
873733,56.0,黑龙江,37729688.569,174.825,89.704,46.902,47.34939249999999,130.2335575
874551,57.0,上海,24236992.907,1685.458,866.906,454.729,31.6229,121.54409
874555,57.0,云南,48299175.262,462.373,237.729,124.636,25.904379999999996,102.30507500000002
875227,57.0,内蒙古,25337644.63,1320.172,679.021,356.177,,
875228,57.0,北京,21536113.951,2177.972,1120.338,587.739,40.45678,117.12141000000001
875231,57.0,吉林,27039962.703,21.648,10.552,5.098,43.973112500000006,126.18114
875930,57.0,四川,83405897.651,2300.278,1182.396,619.675,30.53237777777778,105.2965627777778
876803,57.0,天津,15599278.803,404.328,207.883,108.986,40.045770000000005,117.82478
876807,57.0,宁夏,6876148.29,2158.59,1110.503,582.617,,
876808,57.0,安徽,63232999.587,3923.836,2018.088,1058.49,32.297855625000004,117.78378999999998
877513,57.0,山东,100468074.219,1079.718,555.085,290.978,36.72984058823529,118.55807705882354
878286,57.0,山西,37179569.027,241.864,124.16,64.948,37.94250727272727,113.0517218181818
879076,57.0,广东,113451668.246,4669.422,2402.058,1260.274,23.33513857142857,114.03101857142859
879774,57.0,广西,49258387.228,904.579,464.768,243.424,,
879775,57.0,新疆,24869784.278,121.685,61.98,32.057,,
879776,57.0,江苏,80505333.363,2615.916,1345.246,705.475,33.117227692307694,119.85052999999999
880483,57.0,江西,46470242.081,5468.452,2813.315,1476.152,28.422473636363634,116.2816772727273
881114,57.0,河北,75557528.225,1386.177,712.371,373.227,39.43456181818181,116.94264636363637
881843,57.0,河南,96026130.811,13375.343,6882.098,3611.748,34.62354470588235,114.39410823529411
882649,57.0,浙江,57366230.991,2112.646,1086.515,569.848,30.10409363636364,120.86088727272727
883239,57.0,海南,9339418.53,326.089,167.581,87.799,19.191874285714285,110.12555857142857
884007,57.0,湖北,42777012.938,8168854.377,5037339.428,3186893.257,31.060170000000003,113.48653125000003
884803,57.0,湖南,68970030.794,11189.918,5757.657,3021.632,28.16187230769231,112.56216384615384
885445,57.0,甘肃,26369626.571,210.059,107.45,55.92,37.30401,103.87728333333332
886305,57.0,福建,39407050.137,1653.167,850.463,446.234,26.142049999999998,118.73027333333334
886900,57.0,西藏,3437937.115,1156.147,594.745,311.993,,
886901,57.0,贵州,35998821.101,661.095,339.771,178.034,27.496083333333335,107.00552
887429,57.0,辽宁,43589712.641,161.358,82.762,43.239,41.50919357142857,123.15024785714284
888204,57.0,重庆,31007577.142,6960.984,3581.942,1879.932,31.947670000000002,109.8788
888207,57.0,陕西,38635739.309,2387.816,1228.376,644.499,35.282599000000005,109.596947
889002,57.0,青海,6027681.061,1299.413,668.623,350.903,36.88553,102.31702999999999
889076,57.0,黑龙江,37729609.508,218.921,112.559,59.012,47.34939249999999,130.2335575
889894,58.0,上海,24236232.581,2108.692,1086.965,571.761,31.6229,121.54409
889898,58.0,云南,48298966.603,578.557,298.111,156.729,25.904379999999996,102.30507500000002
890570,58.0,内蒙古,25337049.082,1651.685,851.388,447.845,,
890571,58.0,北京,21535131.551,2724.778,1404.687,738.984,40.45678,117.12141000000001
890574,58.0,吉林,27039952.469,27.552,13.457,6.522,43.973112500000006,126.18114
891273,58.0,四川,83404859.362,2878.512,1482.828,779.299,30.53237777777778,105.2965627777778
892146,58.0,天津,15599096.339,505.926,260.685,137.05,40.045770000000005,117.82478
892150,58.0,宁夏,6875174.829,2700.333,1392.303,732.535,,
892151,58.0,安徽,63231229.41,4909.246,2530.413,1330.932,32.297855625000004,117.78378999999998
892856,58.0,山东,100467586.925,1351.068,696.092,365.915,36.72984058823529,118.55807705882354
893629,58.0,山西,37179459.723,302.796,155.771,81.71,37.94250727272727,113.0517218181818
894419,58.0,广东,113449562.096,5841.688,3011.664,1584.551,23.33513857142857,114.03101857142859
895117,58.0,广西,49257978.755,1132.136,582.941,306.168,,
895118,58.0,新疆,24869728.895,152.731,77.95,40.424,,
895119,58.0,江苏,80504153.09,3273.006,1686.821,887.083,33.117227692307694,119.85052999999999
895826,58.0,江西,46467775.784,6841.059,3527.208,1855.949,28.422473636363634,116.2816772727273
896457,58.0,河北,75556902.41,1734.757,893.436,469.397,39.43456181818181,116.94264636363637
897186,58.0,河南,96020099.317,16731.768,8628.083,4540.832,34.62354470588235,114.39410823529411
897992,58.0,浙江,57365277.853,2643.255,1362.365,716.527,30.10409363636364,120.86088727272727
898582,58.0,海南,9339271.312,408.089,210.176,110.423,19.191874285714285,110.12555857142857
899350,58.0,湖北,39863448.309,9448648.13,5991069.481,3866934.08,31.060170000000003,113.48653125000003
900146,58.0,湖南,68964984.88,13997.848,7218.357,3798.915,28.16187230769231,112.56216384615384
900788,58.0,甘肃,26369531.332,263.286,134.956,70.425,37.30401,103.87728333333332
901648,58.0,福建,39406304.502,2068.168,1066.284,561.046,26.142049999999998,118.73027333333334
902243,58.0,西藏,3437415.697,1446.335,745.684,392.283,,
902244,58.0,贵州,35998522.659,827.318,426.121,223.903,27.496083333333335,107.00552
902772,58.0,辽宁,43589639.663,202.065,103.86,54.412,41.50919357142857,123.15024785714284
903547,58.0,重庆,31004438.475,8707.455,4490.577,2363.494,31.947670000000002,109.8788
903550,58.0,陕西,38634662.314,2987.248,1540.108,810.33,35.282599000000005,109.596947
904345,58.0,青海,6027095.143,1625.448,838.242,441.167,36.88553,102.31702999999999
904419,58.0,黑龙江,37729510.714,273.93,141.147,74.208,47.34939249999999,130.2335575
905237,59.0,上海,24235283.522,2636.013,1361.963,718.502,31.6229,121.54409
905241,59.0,云南,48298706.108,723.341,373.577,196.974,25.904379999999996,102.30507500000002
905913,59.0,内蒙古,25336305.697,2064.734,1066.787,562.782,,
905914,59.0,北京,21533905.351,3406.022,1760.01,928.617,40.45678,117.12141000000001
905917,59.0,吉林,27039939.465,35.046,17.15,8.339,43.973112500000006,126.18114
906616,59.0,四川,83403563.028,3599.143,1858.348,979.48,30.53237777777778,105.2965627777778
907489,59.0,天津,15598868.547,632.534,326.677,172.242,40.045770000000005,117.82478
907493,59.0,宁夏,6873959.945,3375.151,1744.409,920.496,,
907494,59.0,安徽,63229019.774,6137.033,3170.656,1672.537,32.297855625000004,117.78378999999998
908199,59.0,山东,100466978.555,1689.225,872.333,459.887,36.72984058823529,118.55807705882354
908972,59.0,山西,37179323.188,378.771,195.301,102.739,37.94250727272727,113.0517218181818
909762,59.0,广东,113446933.253,7302.193,3773.427,1991.126,23.33513857142857,114.03101857142859
910460,59.0,广西,49257468.683,1415.781,730.671,384.865,,
910461,59.0,新疆,24869659.524,191.556,97.973,50.947,,
910462,59.0,江苏,80502679.726,4091.768,2113.701,1114.804,33.117227692307694,119.85052999999999
911169,59.0,江西,46464697.597,8551.034,4419.247,2332.122,28.422473636363634,116.2816772727273
911800,59.0,河北,75556120.998,2169.218,1119.774,590.011,39.43456181818181,116.94264636363637
912529,59.0,河南,96012571.857,20912.875,10809.646,5705.623,34.62354470588235,114.39410823529411
913335,59.0,浙江,57364088.06,3304.397,1707.096,900.447,30.10409363636364,120.86088727272727
913925,59.0,海南,9339087.494,510.29,263.42,138.797,19.191874285714285,110.12555857142857
914693,59.0,湖北,36634268.569,10788098.244,7072004.727,4675728.46,31.060170000000003,113.48653125000003
915489,59.0,湖南,68958687.523,17495.636,9043.448,4773.394,28.16187230769231,112.56216384615384
916131,59.0,甘肃,26369412.217,329.744,169.395,88.645,37.30401,103.87728333333332
916991,59.0,福建,39405373.834,2585.202,1335.969,704.995,26.142049999999998,118.73027333333334
917586,59.0,西藏,3436764.954,1807.812,934.284,492.951,,
917587,59.0,贵州,35998150.026,1034.488,534.058,281.429,27.496083333333335,107.00552
918115,59.0,辽宁,43589548.475,252.839,130.252,68.433,41.50919357142857,123.15024785714284
918890,59.0,重庆,31000521.576,10882.863,5625.84,2969.722,31.947670000000002,109.8788
918893,59.0,陕西,38633318.058,3734.054,1929.643,1018.245,35.282599000000005,109.596947
919688,59.0,青海,6026363.937,2031.565,1050.169,554.33,36.88553,102.31702999999999
919762,59.0,黑龙江,37729387.378,342.481,176.879,93.263,47.34939249999999,130.2335575
920580,60.0,上海,24234100.074,3292.259,1705.301,902.367,31.6229,121.54409
920584,60.0,云南,48298381.222,903.558,467.812,247.407,25.904379999999996,102.30507500000002
921256,60.0,内蒙古,25335378.708,2578.776,1335.718,706.798,,
921257,60.0,北京,21532376.399,4253.769,2203.613,1166.218,40.45678,117.12141000000001
921260,60.0,吉林,27039922.953,44.549,21.844,10.654,43.973112500000006,126.18114
921959,60.0,四川,83401946.126,4496.217,2327.3,1230.357,30.53237777777778,105.2965627777778
922832,60.0,天津,15598584.448,790.125,409.083,216.344,40.045770000000005,117.82478
922836,60.0,宁夏,6872445.351,4214.714,2183.944,1155.991,,
922837,60.0,安徽,63226264.354,7665.045,3970.024,2100.576,32.297855625000004,117.78378999999998
923542,60.0,山东,100466219.777,2110.157,1092.413,577.652,36.72984058823529,118.55807705882354
924315,60.0,山西,37179152.805,473.4,244.69,129.105,37.94250727272727,113.0517218181818
925105,60.0,广东,113443655.302,9119.706,4724.453,2500.539,23.33513857142857,114.03101857142859
925803,60.0,广西,49256832.367,1768.941,915.187,483.506,,
925804,60.0,新疆,24869572.708,240.06,123.058,64.174,,
925805,60.0,江苏,80500842.329,5110.812,2646.705,1400.154,33.117227692307694,119.85052999999999
926512,60.0,江西,46460859.624,10678.801,5532.855,2928.721,28.422473636363634,116.2816772727273
927143,60.0,河北,75555146.267,2710.105,1402.448,741.18,39.43456181818181,116.94264636363637
927872,60.0,河南,96003187.013,26115.144,13532.919,7164.925,34.62354470588235,114.39410823529411
928678,60.0,浙江,57362604.339,4127.238,2137.518,1130.905,30.10409363636364,120.86088727272727
929268,60.0,海南,9338858.201,637.524,329.916,174.358,19.191874285714285,110.12555857142857
930036,60.0,湖北,33131244.814,12133502.351,8274903.738,5630449.098,31.060170000000003,113.48653125000003
930832,60.0,湖南,68950836.427,21847.604,11321.71,5994.259,28.16187230769231,112.56216384615384
931474,60.0,甘肃,26369263.378,412.634,212.475,111.513,37.30401,103.87728333333332
932334,60.0,福建,39404213.387,3228.609,1672.654,885.35,26.142049999999998,118.73027333333334
932929,60.0,西藏,3435953.661,2257.542,1169.718,619.079,,
932930,60.0,贵州,35997685.218,1292.398,668.858,353.527,27.496083333333335,107.00552
933458,60.0,辽宁,43589434.646,316.101,163.236,86.017,41.50919357142857,123.15024785714284
934233,60.0,重庆,30995638.556,13589.31,7042.924,3729.21,31.947670000000002,109.8788
934236,60.0,陕西,38631641.915,4663.387,2415.952,1278.746,35.282599000000005,109.596947
935031,60.0,青海,6025452.359,2536.83,1314.709,696.102,36.88553,102.31702999999999
935105,60.0,黑龙江,37729233.553,427.809,221.496,117.141,47.34939249999999,130.2335575
935923,61.0,上海,24232625.928,4107.952,2133.537,1132.582,31.6229,121.54409
935927,61.0,云南,48297976.456,1127.613,585.369,310.562,25.904379999999996,102.30507500000002
936599,61.0,内蒙古,25334224.001,3217.728,1671.151,887.12,,
936600,61.0,北京,21530472.001,5307.413,2756.879,1463.706,40.45678,117.12141000000001
936603,61.0,吉林,27039901.999,56.593,27.805,13.603,43.973112500000006,126.18114
937302,61.0,四川,83399931.504,5611.595,2912.358,1544.543,30.53237777777778,105.2965627777778
938175,61.0,天津,15598230.501,986.047,511.882,271.57,40.045770000000005,117.82478
938179,61.0,宁夏,6870559.226,5257.897,2732.054,1450.823,,
938180,61.0,安徽,63222832.011,9564.38,4967.08,2636.529,32.297855625000004,117.78378999999998
938885,61.0,山东,100465274.403,2633.5,1366.969,725.128,36.72984058823529,118.55807705882354
939658,61.0,山西,37178940.4,591.125,306.337,162.138,37.94250727272727,113.0517218181818
940448,61.0,广东,113439572.323,11378.743,5910.593,3138.34,23.33513857142857,114.03101857142859
941146,61.0,广西,49256039.391,2208.128,1145.425,607.056,,
941147,61.0,新疆,24869464.161,300.595,154.457,80.786,,
941148,61.0,江苏,80498553.381,6377.597,3311.563,1757.459,33.117227692307694,119.85052999999999
941855,61.0,江西,46456079.506,13323.158,6921.68,3675.656,28.422473636363634,116.2816772727273
942486,61.0,河北,75553931.664,3382.687,1755.138,930.511,39.43456181818181,116.94264636363637
943215,61.0,河南,95991499.218,32579.91,16929.003,8991.869,34.62354470588235,114.39410823529411
944021,61.0,浙江,57360756.045,5150.085,2674.4,1419.47,30.10409363636364,120.86088727272727
944611,61.0,海南,9338572.486,795.734,412.882,218.897,19.191874285714285,110.12555857142857
945379,61.0,湖北,29424320.329,13413726.365,9584492.203,6747561.102,31.060170000000003,113.48653125000003
946175,61.0,湖南,68941058.943,27255.568,14162.8,7522.69,28.16187230769231,112.56216384615384
946817,61.0,甘肃,26369077.58,515.906,266.318,140.197,37.30401,103.87728333333332
947677,61.0,福建,39402767.971,4028.303,2092.567,1111.159,26.142049999999998,118.73027333333334
948272,61.0,西藏,3434943.347,2816.348,1463.314,776.991,,
948273,61.0,贵州,35997106.043,1613.093,837.041,443.822,27.496083333333335,107.00552
948801,61.0,辽宁,43589292.695,394.832,204.419,108.054,41.50919357142857,123.15024785714284
949576,61.0,重庆,30989557.852,16952.152,8809.991,4680.005,31.947670000000002,109.8788
