,day,province,susceptics,exposed,infected,recover,from_lat,from_lon
0,0.0,上海,1.0,0.0,0.0,0.0,31.6229,121.54409
4,0.0,云南,1.0,0.0,0.0,0.0,25.904379999999996,102.30507500000002
676,0.0,内蒙古,1.0,0.0,0.0,0.0,,
677,0.0,北京,1.0,0.0,0.0,0.0,40.45678,117.12141000000001
680,0.0,吉林,1.0,0.0,0.0,0.0,43.973112500000006,126.18114
1379,0.0,四川,1.0,0.0,0.0,0.0,30.53237777777778,105.2965627777778
2252,0.0,天津,1.0,0.0,0.0,0.0,40.045770000000005,117.82478
2256,0.0,宁夏,1.0,0.0,0.0,0.0,,
2257,0.0,安徽,1.0,0.0,0.0,0.0,32.297855625000004,117.78378999999998
2962,0.0,山东,1.0,0.0,0.0,0.0,36.72984058823529,118.55807705882354
3735,0.0,山西,1.0,0.0,0.0,0.0,37.94250727272727,113.0517218181818
4525,0.0,广东,1.0,0.0,0.0,0.0,23.33513857142857,114.03101857142859
5223,0.0,广西,1.0,0.0,0.0,0.0,,
5224,0.0,新疆,1.0,0.0,0.0,0.0,,
5225,0.0,江苏,1.0,0.0,0.0,0.0,33.117227692307694,119.85052999999999
5932,0.0,江西,1.0,0.0,0.0,0.0,28.422473636363634,116.2816772727273
6563,0.0,河北,1.0,0.0,0.0,0.0,39.43456181818181,116.94264636363637
7292,0.0,河南,1.0,0.0,0.0,0.0,34.62354470588235,114.39410823529411
8098,0.0,浙江,1.0,0.0,0.0,0.0,30.10409363636364,120.86088727272727
8688,0.0,海南,1.0,0.0,0.0,0.0,19.191874285714285,110.12555857142857
9456,0.0,湖北,1.0,0.0,0.0,0.0,31.060170000000003,113.48653125000003
10252,0.0,湖南,1.0,0.0,0.0,0.0,28.16187230769231,112.56216384615384
10894,0.0,甘肃,1.0,0.0,0.0,0.0,37.30401,103.87728333333332
11754,0.0,福建,1.0,0.0,0.0,0.0,26.142049999999998,118.73027333333334
12349,0.0,西藏,1.0,0.0,0.0,0.0,,
12350,0.0,贵州,1.0,0.0,0.0,0.0,27.496083333333335,107.00552
12878,0.0,辽宁,1.0,0.0,0.0,0.0,41.50919357142857,123.15024785714284
13653,0.0,重庆,1.0,0.0,0.0,0.0,31.947670000000002,109.8788
13656,0.0,陕西,1.0,0.0,0.0,0.0,35.282599000000005,109.596947
14451,0.0,青海,1.0,0.0,0.0,0.0,36.88553,102.31702999999999
14525,0.0,黑龙江,1.0,0.0,0.0,0.0,47.34939249999999,130.2335575
15343,1.0,上海,1.0,0.0,0.0,0.0,31.6229,121.54409
15347,1.0,云南,1.0,0.0,0.0,0.0,25.904379999999996,102.30507500000002
16019,1.0,内蒙古,1.0,0.0,0.0,0.0,,
16020,1.0,北京,1.0,0.0,0.0,0.0,40.45678,117.12141000000001
16023,1.0,吉林,1.0,0.0,0.0,0.0,43.973112500000006,126.18114
16722,1.0,四川,1.0,0.0,0.0,0.0,30.53237777777778,105.2965627777778
17595,1.0,天津,1.0,0.0,0.0,0.0,40.045770000000005,117.82478
17599,1.0,宁夏,1.0,0.0,0.0,0.0,,
17600,1.0,安徽,1.0,0.0,0.0,0.0,32.297855625000004,117.78378999999998
18305,1.0,山东,1.0,0.0,0.0,0.0,36.72984058823529,118.55807705882354
19078,1.0,山西,1.0,0.0,0.0,0.0,37.94250727272727,113.0517218181818
19868,1.0,广东,1.0,0.0,0.0,0.0,23.33513857142857,114.03101857142859
20566,1.0,广西,1.0,0.0,0.0,0.0,,
20567,1.0,新疆,1.0,0.0,0.0,0.0,,
20568,1.0,江苏,1.0,0.0,0.0,0.0,33.117227692307694,119.85052999999999
21275,1.0,江西,1.0,0.0,0.0,0.0,28.422473636363634,116.2816772727273
21906,1.0,河北,1.0,0.0,0.0,0.0,39.43456181818181,116.94264636363637
22635,1.0,河南,1.0,0.0,0.0,0.0,34.62354470588235,114.39410823529411
23441,1.0,浙江,1.0,0.0,0.0,0.0,30.10409363636364,120.86088727272727
24031,1.0,海南,1.0,0.0,0.0,0.0,19.191874285714285,110.12555857142857
24799,1.0,湖北,1.0,0.0,0.0,0.0,31.060170000000003,113.48653125000003
25595,1.0,湖南,1.0,0.0,0.0,0.0,28.16187230769231,112.56216384615384
26237,1.0,甘肃,1.0,0.0,0.0,0.0,37.30401,103.87728333333332
27097,1.0,福建,1.0,0.0,0.0,0.0,26.142049999999998,118.73027333333334
27692,1.0,西藏,1.0,0.0,0.0,0.0,,
27693,1.0,贵州,1.0,0.0,0.0,0.0,27.496083333333335,107.00552
28221,1.0,辽宁,1.0,0.0,0.0,0.0,41.50919357142857,123.15024785714284
28996,1.0,重庆,1.0,0.0,0.0,0.0,31.947670000000002,109.8788
28999,1.0,陕西,1.0,0.0,0.0,0.0,35.282599000000005,109.596947
29794,1.0,青海,1.0,0.0,0.0,0.0,36.88553,102.31702999999999
29868,1.0,黑龙江,1.0,0.0,0.0,0.0,47.34939249999999,130.2335575
30686,2.0,上海,1.0,0.0,0.0,0.0,31.6229,121.54409
30690,2.0,云南,1.0,0.0,0.0,0.0,25.904379999999996,102.30507500000002
31362,2.0,内蒙古,1.0,0.0,0.0,0.0,,
31363,2.0,北京,1.0,0.0,0.0,0.0,40.45678,117.12141000000001
31366,2.0,吉林,1.0,0.0,0.0,0.0,43.973112500000006,126.18114
32065,2.0,四川,1.0,0.0,0.0,0.0,30.53237777777778,105.2965627777778
32938,2.0,天津,1.0,0.0,0.0,0.0,40.045770000000005,117.82478
32942,2.0,宁夏,1.0,0.0,0.0,0.0,,
32943,2.0,安徽,1.0,0.0,0.0,0.0,32.297855625000004,117.78378999999998
33648,2.0,山东,1.0,0.0,0.0,0.0,36.72984058823529,118.55807705882354
34421,2.0,山西,1.0,0.0,0.0,0.0,37.94250727272727,113.0517218181818
35211,2.0,广东,1.0,0.0,0.0,0.0,23.33513857142857,114.03101857142859
35909,2.0,广西,1.0,0.0,0.0,0.0,,
35910,2.0,新疆,1.0,0.0,0.0,0.0,,
35911,2.0,江苏,1.0,0.0,0.0,0.0,33.117227692307694,119.85052999999999
36618,2.0,江西,1.0,0.0,0.0,0.0,28.422473636363634,116.2816772727273
37249,2.0,河北,1.0,0.0,0.0,0.0,39.43456181818181,116.94264636363637
37978,2.0,河南,1.0,0.0,0.0,0.0,34.62354470588235,114.39410823529411
38784,2.0,浙江,1.0,0.0,0.0,0.0,30.10409363636364,120.86088727272727
39374,2.0,海南,1.0,0.0,0.0,0.0,19.191874285714285,110.12555857142857
40142,2.0,湖北,1.0,0.0,0.0,0.0,31.060170000000003,113.48653125000003
40938,2.0,湖南,1.0,0.0,0.0,0.0,28.16187230769231,112.56216384615384
41580,2.0,甘肃,1.0,0.0,0.0,0.0,37.30401,103.87728333333332
42440,2.0,福建,1.0,0.0,0.0,0.0,26.142049999999998,118.73027333333334
43035,2.0,西藏,1.0,0.0,0.0,0.0,,
43036,2.0,贵州,1.0,0.0,0.0,0.0,27.496083333333335,107.00552
43564,2.0,辽宁,1.0,0.0,0.0,0.0,41.50919357142857,123.15024785714284
44339,2.0,重庆,1.0,0.0,0.0,0.0,31.947670000000002,109.8788
44342,2.0,陕西,1.0,0.0,0.0,0.0,35.282599000000005,109.596947
45137,2.0,青海,1.0,0.0,0.0,0.0,36.88553,102.31702999999999
45211,2.0,黑龙江,1.0,0.0,0.0,0.0,47.34939249999999,130.2335575
46029,3.0,上海,1.0,0.0,0.0,0.0,31.6229,121.54409
46033,3.0,云南,1.0,0.0,0.0,0.0,25.904379999999996,102.30507500000002
46705,3.0,内蒙古,1.0,0.0,0.0,0.0,,
46706,3.0,北京,1.0,0.0,0.0,0.0,40.45678,117.12141000000001
46709,3.0,吉林,1.0,0.0,0.0,0.0,43.973112500000006,126.18114
47408,3.0,四川,1.0,0.0,0.0,0.0,30.53237777777778,105.2965627777778
48281,3.0,天津,1.0,0.0,0.0,0.0,40.045770000000005,117.82478
48285,3.0,宁夏,1.0,0.0,0.0,0.0,,
48286,3.0,安徽,1.0,0.0,0.0,0.0,32.297855625000004,117.78378999999998
48991,3.0,山东,1.0,0.0,0.0,0.0,36.72984058823529,118.55807705882354
49764,3.0,山西,1.0,0.0,0.0,0.0,37.94250727272727,113.0517218181818
50554,3.0,广东,1.0,0.0,0.0,0.0,23.33513857142857,114.03101857142859
51252,3.0,广西,1.0,0.0,0.0,0.0,,
51253,3.0,新疆,1.0,0.0,0.0,0.0,,
51254,3.0,江苏,1.0,0.0,0.0,0.0,33.117227692307694,119.85052999999999
51961,3.0,江西,1.0,0.0,0.0,0.0,28.422473636363634,116.2816772727273
52592,3.0,河北,1.0,0.0,0.0,0.0,39.43456181818181,116.94264636363637
53321,3.0,河南,1.0,0.0,0.0,0.0,34.62354470588235,114.39410823529411
54127,3.0,浙江,1.0,0.0,0.0,0.0,30.10409363636364,120.86088727272727
54717,3.0,海南,1.0,0.0,0.0,0.0,19.191874285714285,110.12555857142857
55485,3.0,湖北,1.0,0.0,0.0,0.0,31.060170000000003,113.48653125000003
56281,3.0,湖南,1.0,0.0,0.0,0.0,28.16187230769231,112.56216384615384
56923,3.0,甘肃,1.0,0.0,0.0,0.0,37.30401,103.87728333333332
57783,3.0,福建,1.0,0.0,0.0,0.0,26.142049999999998,118.73027333333334
58378,3.0,西藏,1.0,0.0,0.0,0.0,,
58379,3.0,贵州,1.0,0.0,0.0,0.0,27.496083333333335,107.00552
58907,3.0,辽宁,1.0,0.0,0.0,0.0,41.50919357142857,123.15024785714284
59682,3.0,重庆,1.0,0.0,0.0,0.0,31.947670000000002,109.8788
59685,3.0,陕西,1.0,0.0,0.0,0.0,35.282599000000005,109.596947
60480,3.0,青海,1.0,0.0,0.0,0.0,36.88553,102.31702999999999
60554,3.0,黑龙江,1.0,0.0,0.0,0.0,47.34939249999999,130.2335575
61372,4.0,上海,1.0,0.0,0.0,0.0,31.6229,121.54409
61376,4.0,云南,1.0,0.0,0.0,0.0,25.904379999999996,102.30507500000002
62048,4.0,内蒙古,1.0,0.0,0.0,0.0,,
62049,4.0,北京,1.0,0.0,0.0,0.0,40.45678,117.12141000000001
62052,4.0,吉林,1.0,0.0,0.0,0.0,43.973112500000006,126.18114
62751,4.0,四川,1.0,0.0,0.0,0.0,30.53237777777778,105.2965627777778
63624,4.0,天津,1.0,0.0,0.0,0.0,40.045770000000005,117.82478
63628,4.0,宁夏,1.0,0.0,0.0,0.0,,
63629,4.0,安徽,1.0,0.0,0.0,0.0,32.297855625000004,117.78378999999998
64334,4.0,山东,1.0,0.0,0.0,0.0,36.72984058823529,118.55807705882354
65107,4.0,山西,1.0,0.0,0.0,0.0,37.94250727272727,113.0517218181818
65897,4.0,广东,1.0,0.0,0.0,0.0,23.33513857142857,114.03101857142859
66595,4.0,广西,1.0,0.0,0.0,0.0,,
66596,4.0,新疆,1.0,0.0,0.0,0.0,,
66597,4.0,江苏,1.0,0.0,0.0,0.0,33.117227692307694,119.85052999999999
67304,4.0,江西,1.0,0.0,0.0,0.0,28.422473636363634,116.2816772727273
67935,4.0,河北,1.0,0.0,0.0,0.0,39.43456181818181,116.94264636363637
68664,4.0,河南,1.0,0.0,0.0,0.0,34.62354470588235,114.39410823529411
69470,4.0,浙江,1.0,0.0,0.0,0.0,30.10409363636364,120.86088727272727
70060,4.0,海南,1.0,0.0,0.0,0.0,19.191874285714285,110.12555857142857
70828,4.0,湖北,1.0,0.0,0.0,0.0,31.060170000000003,113.48653125000003
71624,4.0,湖南,1.0,0.0,0.0,0.0,28.16187230769231,112.56216384615384
72266,4.0,甘肃,1.0,0.0,0.0,0.0,37.30401,103.87728333333332
73126,4.0,福建,1.0,0.0,0.0,0.0,26.142049999999998,118.73027333333334
73721,4.0,西藏,1.0,0.0,0.0,0.0,,
73722,4.0,贵州,1.0,0.0,0.0,0.0,27.496083333333335,107.00552
74250,4.0,辽宁,1.0,0.0,0.0,0.0,41.50919357142857,123.15024785714284
75025,4.0,重庆,1.0,0.0,0.0,0.0,31.947670000000002,109.8788
75028,4.0,陕西,1.0,0.0,0.0,0.0,35.282599000000005,109.596947
75823,4.0,青海,1.0,0.0,0.0,0.0,36.88553,102.31702999999999
75897,4.0,黑龙江,1.0,0.0,0.0,0.0,47.34939249999999,130.2335575
76715,5.0,上海,1.0,0.0,0.0,0.0,31.6229,121.54409
76719,5.0,云南,1.0,0.0,0.0,0.0,25.904379999999996,102.30507500000002
77391,5.0,内蒙古,1.0,0.0,0.0,0.0,,
77392,5.0,北京,1.0,0.0,0.0,0.0,40.45678,117.12141000000001
77395,5.0,吉林,1.0,0.0,0.0,0.0,43.973112500000006,126.18114
78094,5.0,四川,1.0,0.0,0.0,0.0,30.53237777777778,105.2965627777778
78967,5.0,天津,1.0,0.0,0.0,0.0,40.045770000000005,117.82478
78971,5.0,宁夏,1.0,0.0,0.0,0.0,,
78972,5.0,安徽,1.0,0.0,0.0,0.0,32.297855625000004,117.78378999999998
79677,5.0,山东,1.0,0.0,0.0,0.0,36.72984058823529,118.55807705882354
80450,5.0,山西,1.0,0.0,0.0,0.0,37.94250727272727,113.0517218181818
81240,5.0,广东,1.0,0.0,0.0,0.0,23.33513857142857,114.03101857142859
81938,5.0,广西,1.0,0.0,0.0,0.0,,
81939,5.0,新疆,1.0,0.0,0.0,0.0,,
81940,5.0,江苏,1.0,0.0,0.0,0.0,33.117227692307694,119.85052999999999
82647,5.0,江西,1.0,0.0,0.0,0.0,28.422473636363634,116.2816772727273
83278,5.0,河北,1.0,0.0,0.0,0.0,39.43456181818181,116.94264636363637
84007,5.0,河南,1.0,0.0,0.0,0.0,34.62354470588235,114.39410823529411
84813,5.0,浙江,1.0,0.0,0.0,0.0,30.10409363636364,120.86088727272727
85403,5.0,海南,1.0,0.0,0.0,0.0,19.191874285714285,110.12555857142857
86171,5.0,湖北,1.0,0.0,0.0,0.0,31.060170000000003,113.48653125000003
86967,5.0,湖南,1.0,0.0,0.0,0.0,28.16187230769231,112.56216384615384
87609,5.0,甘肃,1.0,0.0,0.0,0.0,37.30401,103.87728333333332
88469,5.0,福建,1.0,0.0,0.0,0.0,26.142049999999998,118.73027333333334
89064,5.0,西藏,1.0,0.0,0.0,0.0,,
89065,5.0,贵州,1.0,0.0,0.0,0.0,27.496083333333335,107.00552
89593,5.0,辽宁,1.0,0.0,0.0,0.0,41.50919357142857,123.15024785714284
90368,5.0,重庆,1.0,0.0,0.0,0.0,31.947670000000002,109.8788
90371,5.0,陕西,1.0,0.0,0.0,0.0,35.282599000000005,109.596947
91166,5.0,青海,1.0,0.0,0.0,0.0,36.88553,102.31702999999999
91240,5.0,黑龙江,1.0,0.0,0.0,0.0,47.34939249999999,130.2335575
92058,6.0,上海,1.0,0.0,0.0,0.0,31.6229,121.54409
92062,6.0,云南,1.0,0.0,0.0,0.0,25.904379999999996,102.30507500000002
92734,6.0,内蒙古,1.0,0.0,0.0,0.0,,
92735,6.0,北京,1.0,0.0,0.0,0.0,40.45678,117.12141000000001
92738,6.0,吉林,1.0,0.0,0.0,0.0,43.973112500000006,126.18114
93437,6.0,四川,1.0,0.0,0.0,0.0,30.53237777777778,105.2965627777778
94310,6.0,天津,1.0,0.0,0.0,0.0,40.045770000000005,117.82478
94314,6.0,宁夏,1.0,0.0,0.0,0.0,,
94315,6.0,安徽,1.0,0.0,0.0,0.0,32.297855625000004,117.78378999999998
95020,6.0,山东,1.0,0.0,0.0,0.0,36.72984058823529,118.55807705882354
95793,6.0,山西,1.0,0.0,0.0,0.0,37.94250727272727,113.0517218181818
96583,6.0,广东,1.0,0.0,0.0,0.0,23.33513857142857,114.03101857142859
97281,6.0,广西,1.0,0.0,0.0,0.0,,
97282,6.0,新疆,1.0,0.0,0.0,0.0,,
97283,6.0,江苏,1.0,0.0,0.0,0.0,33.117227692307694,119.85052999999999
97990,6.0,江西,1.0,0.0,0.0,0.0,28.422473636363634,116.2816772727273
98621,6.0,河北,1.0,0.0,0.0,0.0,39.43456181818181,116.94264636363637
99350,6.0,河南,1.0,0.0,0.0,0.0,34.62354470588235,114.39410823529411
100156,6.0,浙江,1.0,0.0,0.0,0.0,30.10409363636364,120.86088727272727
100746,6.0,海南,1.0,0.0,0.0,0.0,19.191874285714285,110.12555857142857
101514,6.0,湖北,1.0,0.0,0.0,0.0,31.060170000000003,113.48653125000003
102310,6.0,湖南,1.0,0.0,0.0,0.0,28.16187230769231,112.56216384615384
102952,6.0,甘肃,1.0,0.0,0.0,0.0,37.30401,103.87728333333332
103812,6.0,福建,1.0,0.0,0.0,0.0,26.142049999999998,118.73027333333334
104407,6.0,西藏,1.0,0.0,0.0,0.0,,
104408,6.0,贵州,1.0,0.0,0.0,0.0,27.496083333333335,107.00552
104936,6.0,辽宁,1.0,0.0,0.0,0.0,41.50919357142857,123.15024785714284
105711,6.0,重庆,1.0,0.0,0.0,0.0,31.947670000000002,109.8788
105714,6.0,陕西,1.0,0.0,0.0,0.0,35.282599000000005,109.596947
106509,6.0,青海,1.0,0.0,0.0,0.0,36.88553,102.31702999999999
106583,6.0,黑龙江,1.0,0.0,0.0,0.0,47.34939249999999,130.2335575
107401,7.0,上海,1.0,0.0,0.0,0.0,31.6229,121.54409
107405,7.0,云南,1.0,0.0,0.0,0.0,25.904379999999996,102.30507500000002
108077,7.0,内蒙古,1.0,0.0,0.0,0.0,,
108078,7.0,北京,1.0,0.0,0.0,0.0,40.45678,117.12141000000001
108081,7.0,吉林,1.0,0.0,0.0,0.0,43.973112500000006,126.18114
108780,7.0,四川,1.0,0.0,0.0,0.0,30.53237777777778,105.2965627777778
109653,7.0,天津,1.0,0.0,0.0,0.0,40.045770000000005,117.82478
109657,7.0,宁夏,1.0,0.0,0.0,0.0,,
109658,7.0,安徽,1.0,0.0,0.0,0.0,32.297855625000004,117.78378999999998
110363,7.0,山东,1.0,0.0,0.0,0.0,36.72984058823529,118.55807705882354
111136,7.0,山西,1.0,0.0,0.0,0.0,37.94250727272727,113.0517218181818
111926,7.0,广东,1.0,0.0,0.0,0.0,23.33513857142857,114.03101857142859
112624,7.0,广西,1.0,0.0,0.0,0.0,,
112625,7.0,新疆,1.0,0.0,0.0,0.0,,
112626,7.0,江苏,1.0,0.0,0.0,0.0,33.117227692307694,119.85052999999999
113333,7.0,江西,1.0,0.0,0.0,0.0,28.422473636363634,116.2816772727273
113964,7.0,河北,1.0,0.0,0.0,0.0,39.43456181818181,116.94264636363637
114693,7.0,河南,1.0,0.0,0.0,0.0,34.62354470588235,114.39410823529411
115499,7.0,浙江,1.0,0.0,0.0,0.0,30.10409363636364,120.86088727272727
116089,7.0,海南,1.0,0.0,0.0,0.0,19.191874285714285,110.12555857142857
116857,7.0,湖北,1.0,0.0,0.0,0.0,31.060170000000003,113.48653125000003
117653,7.0,湖南,1.0,0.0,0.0,0.0,28.16187230769231,112.56216384615384
118295,7.0,甘肃,1.0,0.0,0.0,0.0,37.30401,103.87728333333332
119155,7.0,福建,1.0,0.0,0.0,0.0,26.142049999999998,118.73027333333334
119750,7.0,西藏,1.0,0.0,0.0,0.0,,
119751,7.0,贵州,1.0,0.0,0.0,0.0,27.496083333333335,107.00552
120279,7.0,辽宁,1.0,0.0,0.0,0.0,41.50919357142857,123.15024785714284
121054,7.0,重庆,1.0,0.0,0.0,0.0,31.947670000000002,109.8788
121057,7.0,陕西,1.0,0.0,0.0,0.0,35.282599000000005,109.596947
121852,7.0,青海,1.0,0.0,0.0,0.0,36.88553,102.31702999999999
121926,7.0,黑龙江,1.0,0.0,0.0,0.0,47.34939249999999,130.2335575
122744,8.0,上海,1.0,0.0,0.0,0.0,31.6229,121.54409
122748,8.0,云南,1.0,0.0,0.0,0.0,25.904379999999996,102.30507500000002
123420,8.0,内蒙古,1.0,0.0,0.0,0.0,,
123421,8.0,北京,1.0,0.0,0.0,0.0,40.45678,117.12141000000001
123424,8.0,吉林,1.0,0.0,0.0,0.0,43.973112500000006,126.18114
124123,8.0,四川,1.0,0.0,0.0,0.0,30.53237777777778,105.2965627777778
124996,8.0,天津,1.0,0.0,0.0,0.0,40.045770000000005,117.82478
125000,8.0,宁夏,1.0,0.0,0.0,0.0,,
125001,8.0,安徽,1.0,0.0,0.0,0.0,32.297855625000004,117.78378999999998
125706,8.0,山东,1.0,0.0,0.0,0.0,36.72984058823529,118.55807705882354
126479,8.0,山西,1.0,0.0,0.0,0.0,37.94250727272727,113.0517218181818
127269,8.0,广东,1.0,0.0,0.0,0.0,23.33513857142857,114.03101857142859
127967,8.0,广西,1.0,0.0,0.0,0.0,,
127968,8.0,新疆,1.0,0.0,0.0,0.0,,
127969,8.0,江苏,1.0,0.0,0.0,0.0,33.117227692307694,119.85052999999999
128676,8.0,江西,1.0,0.0,0.0,0.0,28.422473636363634,116.2816772727273
129307,8.0,河北,1.0,0.0,0.0,0.0,39.43456181818181,116.94264636363637
130036,8.0,河南,1.0,0.0,0.0,0.0,34.62354470588235,114.39410823529411
130842,8.0,浙江,1.0,0.0,0.0,0.0,30.10409363636364,120.86088727272727
131432,8.0,海南,1.0,0.0,0.0,0.0,19.191874285714285,110.12555857142857
132200,8.0,湖北,1.0,0.0,0.0,0.0,31.060170000000003,113.48653125000003
132996,8.0,湖南,1.0,0.0,0.0,0.0,28.16187230769231,112.56216384615384
133638,8.0,甘肃,1.0,0.0,0.0,0.0,37.30401,103.87728333333332
134498,8.0,福建,1.0,0.0,0.0,0.0,26.142049999999998,118.73027333333334
135093,8.0,西藏,1.0,0.0,0.0,0.0,,
135094,8.0,贵州,1.0,0.0,0.0,0.0,27.496083333333335,107.00552
135622,8.0,辽宁,1.0,0.0,0.0,0.0,41.50919357142857,123.15024785714284
136397,8.0,重庆,1.0,0.0,0.0,0.0,31.947670000000002,109.8788
136400,8.0,陕西,1.0,0.0,0.0,0.0,35.282599000000005,109.596947
137195,8.0,青海,1.0,0.0,0.0,0.0,36.88553,102.31702999999999
137269,8.0,黑龙江,1.0,0.0,0.0,0.0,47.34939249999999,130.2335575
138087,9.0,上海,1.0,0.0,0.0,0.0,31.6229,121.54409
138091,9.0,云南,1.0,0.0,0.0,0.0,25.904379999999996,102.30507500000002
138763,9.0,内蒙古,1.0,0.0,0.0,0.0,,
138764,9.0,北京,1.0,0.0,0.0,0.0,40.45678,117.12141000000001
138767,9.0,吉林,1.0,0.0,0.0,0.0,43.973112500000006,126.18114
139466,9.0,四川,1.0,0.0,0.0,0.0,30.53237777777778,105.2965627777778
140339,9.0,天津,1.0,0.0,0.0,0.0,40.045770000000005,117.82478
140343,9.0,宁夏,1.0,0.0,0.0,0.0,,
140344,9.0,安徽,1.0,0.0,0.0,0.0,32.297855625000004,117.78378999999998
141049,9.0,山东,1.0,0.0,0.0,0.0,36.72984058823529,118.55807705882354
141822,9.0,山西,1.0,0.0,0.0,0.0,37.94250727272727,113.0517218181818
142612,9.0,广东,1.0,0.0,0.0,0.0,23.33513857142857,114.03101857142859
143310,9.0,广西,1.0,0.0,0.0,0.0,,
143311,9.0,新疆,1.0,0.0,0.0,0.0,,
143312,9.0,江苏,1.0,0.0,0.0,0.0,33.117227692307694,119.85052999999999
144019,9.0,江西,1.0,0.0,0.0,0.0,28.422473636363634,116.2816772727273
144650,9.0,河北,1.0,0.0,0.0,0.0,39.43456181818181,116.94264636363637
145379,9.0,河南,1.0,0.0,0.0,0.0,34.62354470588235,114.39410823529411
146185,9.0,浙江,1.0,0.0,0.0,0.0,30.10409363636364,120.86088727272727
146775,9.0,海南,1.0,0.0,0.0,0.0,19.191874285714285,110.12555857142857
147543,9.0,湖北,1.0,0.0,0.0,0.0,31.060170000000003,113.48653125000003
148339,9.0,湖南,1.0,0.0,0.0,0.0,28.16187230769231,112.56216384615384
148981,9.0,甘肃,1.0,0.0,0.0,0.0,37.30401,103.87728333333332
149841,9.0,福建,1.0,0.0,0.0,0.0,26.142049999999998,118.73027333333334
150436,9.0,西藏,1.0,0.0,0.0,0.0,,
150437,9.0,贵州,1.0,0.0,0.0,0.0,27.496083333333335,107.00552
150965,9.0,辽宁,1.0,0.0,0.0,0.0,41.50919357142857,123.15024785714284
151740,9.0,重庆,1.0,0.0,0.0,0.0,31.947670000000002,109.8788
151743,9.0,陕西,1.0,0.0,0.0,0.0,35.282599000000005,109.596947
152538,9.0,青海,1.0,0.0,0.0,0.0,36.88553,102.31702999999999
152612,9.0,黑龙江,1.0,0.0,0.0,0.0,47.34939249999999,130.2335575
153430,10.0,上海,1.0,0.0,0.0,0.0,31.6229,121.54409
153434,10.0,云南,1.0,0.0,0.0,0.0,25.904379999999996,102.30507500000002
154106,10.0,内蒙古,1.0,0.0,0.0,0.0,,
154107,10.0,北京,1.0,0.0,0.0,0.0,40.45678,117.12141000000001
154110,10.0,吉林,1.0,0.0,0.0,0.0,43.973112500000006,126.18114
154809,10.0,四川,1.0,0.0,0.0,0.0,30.53237777777778,105.2965627777778
155682,10.0,天津,1.0,0.0,0.0,0.0,40.045770000000005,117.82478
155686,10.0,宁夏,1.0,0.0,0.0,0.0,,
155687,10.0,安徽,1.0,0.0,0.0,0.0,32.297855625000004,117.78378999999998
156392,10.0,山东,1.0,0.0,0.0,0.0,36.72984058823529,118.55807705882354
157165,10.0,山西,1.0,0.0,0.0,0.0,37.94250727272727,113.0517218181818
157955,10.0,广东,1.0,0.0,0.0,0.0,23.33513857142857,114.03101857142859
158653,10.0,广西,1.0,0.0,0.0,0.0,,
158654,10.0,新疆,1.0,0.0,0.0,0.0,,
158655,10.0,江苏,1.0,0.0,0.0,0.0,33.117227692307694,119.85052999999999
159362,10.0,江西,1.0,0.0,0.0,0.0,28.422473636363634,116.2816772727273
159993,10.0,河北,1.0,0.0,0.0,0.0,39.43456181818181,116.94264636363637
160722,10.0,河南,1.0,0.0,0.0,0.0,34.62354470588235,114.39410823529411
161528,10.0,浙江,1.0,0.0,0.0,0.0,30.10409363636364,120.86088727272727
162118,10.0,海南,1.0,0.0,0.0,0.0,19.191874285714285,110.12555857142857
162886,10.0,湖北,1.0,0.0,0.0,0.0,31.060170000000003,113.48653125000003
163682,10.0,湖南,1.0,0.0,0.0,0.0,28.16187230769231,112.56216384615384
164324,10.0,甘肃,1.0,0.0,0.0,0.0,37.30401,103.87728333333332
165184,10.0,福建,1.0,0.0,0.0,0.0,26.142049999999998,118.73027333333334
165779,10.0,西藏,1.0,0.0,0.0,0.0,,
165780,10.0,贵州,1.0,0.0,0.0,0.0,27.496083333333335,107.00552
166308,10.0,辽宁,1.0,0.0,0.0,0.0,41.50919357142857,123.15024785714284
167083,10.0,重庆,1.0,0.0,0.0,0.0,31.947670000000002,109.8788
167086,10.0,陕西,1.0,0.0,0.0,0.0,35.282599000000005,109.596947
167881,10.0,青海,1.0,0.0,0.0,0.0,36.88553,102.31702999999999
167955,10.0,黑龙江,1.0,0.0,0.0,0.0,47.34939249999999,130.2335575
168773,11.0,上海,1.0,0.0,0.0,0.0,31.6229,121.54409
168777,11.0,云南,1.0,0.0,0.0,0.0,25.904379999999996,102.30507500000002
169449,11.0,内蒙古,1.0,0.0,0.0,0.0,,
169450,11.0,北京,1.0,0.0,0.0,0.0,40.45678,117.12141000000001
169453,11.0,吉林,1.0,0.0,0.0,0.0,43.973112500000006,126.18114
170152,11.0,四川,1.0,0.0,0.0,0.0,30.53237777777778,105.2965627777778
171025,11.0,天津,1.0,0.0,0.0,0.0,40.045770000000005,117.82478
171029,11.0,宁夏,1.0,0.0,0.0,0.0,,
171030,11.0,安徽,1.0,0.0,0.0,0.0,32.297855625000004,117.78378999999998
171735,11.0,山东,1.0,0.0,0.0,0.0,36.72984058823529,118.55807705882354
172508,11.0,山西,1.0,0.0,0.0,0.0,37.94250727272727,113.0517218181818
173298,11.0,广东,1.0,0.0,0.0,0.0,23.33513857142857,114.03101857142859
173996,11.0,广西,1.0,0.0,0.0,0.0,,
